72.00,1.11,167
72.00,1.11,158
72.00,1.11,133
72.00,1.11,95
72.00,1.11,54
72.00,1.11,17
72.00,1.11,-14
72.00,1.11,-30
72.00,1.11,-26
72.00,1.11,-9
72.00,1.11,9
72.00,1.11,19
72.00,1.11,23
72.00,1.11,27
72.00,1.11,27
72.00,1.11,24
72.00,1.11,19
72.00,1.11,15
72.00,1.11,23
72.00,1.11,43
72.00,1.06,66
72.00,1.06,86
72.00,1.06,100
72.00,1.06,110
72.00,1.06,115
72.00,1.06,113
72.00,1.06,97
72.00,1.06,72
72.00,1.06,50
72.00,1.06,35
72.00,1.06,28
72.00,1.06,26
72.00,1.06,30
72.00,1.06,35
72.00,1.06,37
72.00,1.06,41
72.00,1.06,50
72.00,1.06,60
72.00,1.09,66
72.00,1.09,65
72.00,1.09,63
72.00,1.09,59
72.00,1.09,54
72.00,1.09,51
72.00,1.09,48
72.00,1.09,44
72.00,1.09,44
72.00,1.09,46
72.00,1.09,44
72.00,1.09,42
72.00,1.09,43
72.00,1.09,46
72.00,1.09,49
72.00,1.09,50
72.00,1.09,47
72.00,1.09,44
72.00,1.09,48
72.00,1.09,55
72.00,1.09,60
72.00,1.07,61
72.00,1.07,60
72.00,1.07,60
72.00,1.07,62
72.00,1.07,65
72.00,1.07,64
72.00,1.07,57
72.00,1.07,50
72.00,1.07,45
72.00,1.07,41
72.00,1.07,42
72.00,1.07,46
72.00,1.07,48
72.00,1.07,46
72.00,1.07,40
72.00,1.07,36
72.00,1.07,34
72.00,1.07,32
72.00,1.07,27
72.00,1.07,24
72.00,1.07,30
72.00,1.07,44
72.00,1.07,54
72.00,1.07,60
72.00,1.05,61
72.00,1.05,60
72.00,1.05,60
72.00,1.05,79
72.00,1.05,127
72.00,1.05,198
72.00,1.05,253
72.00,1.05,245
72.00,1.05,161
72.00,1.05,35
72.00,1.05,-92
72.00,1.05,-188
72.00,1.05,-239
72.00,1.05,-244
72.00,1.05,-206
72.00,1.05,-133
72.00,1.05,-35
72.00,1.09,69
72.00,1.09,162
72.00,1.09,237
72.00,1.09,283
72.00,1.09,291
72.00,1.09,262
72.00,1.09,207
72.00,1.09,133
72.00,1.09,50
72.00,1.09,-28
72.00,1.09,-82
72.00,1.09,-98
72.00,1.09,-86
72.00,1.09,-58
72.00,1.09,-22
72.00,1.09,20
72.00,1.10,67
72.00,1.10,115
72.00,1.10,149
72.00,1.10,161
72.00,1.10,158
72.00,1.10,147
72.00,1.10,123
72.00,1.10,83
72.00,1.10,35
72.00,1.10,-8
72.00,1.10,-35
72.00,1.10,-45
72.00,1.10,-45
72.00,1.10,-39
72.00,1.10,-26
72.00,1.10,-5
72.00,1.10,15
72.00,1.10,32
72.00,1.10,49
72.00,1.08,63
72.00,1.08,74
72.00,1.08,78
72.00,1.08,79
72.00,1.08,78
72.00,1.08,80
72.00,1.08,85
72.00,1.08,86
72.00,1.08,79
72.00,1.08,66
72.00,1.08,52
72.00,1.08,43
72.00,1.08,40
72.00,1.08,44
72.00,1.08,49
72.00,1.08,50
72.00,1.08,49
72.00,1.08,43
72.00,1.08,38
72.00,1.08,45
72.00,1.08,62
72.00,1.08,81
72.00,1.08,93
72.00,1.08,93
72.00,1.08,81
72.00,1.08,59
72.00,1.08,39
72.00,1.08,25
72.00,1.08,13
72.00,1.08,3
72.00,1.08,2
72.00,1.08,12
72.00,1.08,31
72.00,1.08,48
72.00,1.08,58
72.00,1.11,64
72.00,1.11,72
72.00,1.11,83
72.00,1.11,91
72.00,1.11,91
72.00,1.11,82
72.00,1.11,67
552.00,9.11,48
552.00,9.11,38
552.00,9.11,43
552.00,9.11,49
552.00,9.11,44
552.00,9.11,34
552.00,9.11,30
552.00,9.11,32
552.00,9.11,32
552.00,9.11,28
552.00,9.11,20
552.00,9.11,17
552.00,9.11,25
552.00,9.11,42
552.00,9.11,59
552.00,9.06,69
552.00,9.06,71
552.00,9.06,69
552.00,9.06,60
552.00,9.06,48
552.00,9.06,49
552.00,9.16,75
552.00,9.16,129
552.00,9.16,203
552.00,9.16,255
552.00,9.16,237
552.00,9.16,138
552.00,9.16,-5
552.00,9.16,-136
552.00,9.16,-220
552.00,9.16,-253
552.00,9.16,-235
552.00,9.16,-171
552.00,9.16,-76
552.00,9.16,33
552.00,9.11,138
552.00,9.11,221
552.00,9.11,266
552.00,9.11,274
552.00,9.11,252
552.00,9.11,204
552.00,9.11,138
552.00,9.11,70
552.00,9.11,6
552.00,9.11,-48
552.00,9.11,-77
552.00,9.11,-75
552.00,9.11,-47
552.00,9.11,-7
552.00,9.11,33
552.00,9.11,63
552.00,9.11,90
552.00,9.11,111
552.00,9.11,122
552.00,9.11,122
552.00,9.11,115
552.00,9.11,101
552.00,9.11,82
552.00,9.11,58
552.00,9.11,35
552.00,9.11,12
552.00,9.11,-3
552.00,9.11,-11
552.00,9.11,-14
552.00,9.11,-14
552.00,9.11,-13
552.00,9.11,-11
552.00,9.11,-8
552.00,9.11,1
552.00,9.11,18
552.00,9.11,40
552.00,9.07,62
552.00,9.07,82
552.00,9.07,98
552.00,9.07,104
552.00,9.07,102
552.00,9.07,102
552.00,9.07,105
552.00,9.07,100
552.00,9.07,85
552.00,9.07,68
552.00,9.07,52
552.00,9.07,38
552.00,9.07,27
552.00,9.07,19
552.00,9.07,12
552.00,9.07,14
552.00,9.07,29
552.00,9.07,52
552.00,9.09,71
552.00,9.09,75
552.00,9.09,71
552.00,9.09,65
552.00,9.09,61
552.00,9.09,64
552.00,9.09,63
552.00,9.09,55
552.00,9.09,44
552.00,9.09,36
552.00,9.09,33
552.00,9.09,33
552.00,9.09,36
552.00,9.09,39
552.00,9.09,43
552.00,9.09,50
552.00,9.09,55
552.00,9.09,61
552.00,9.09,70
552.00,9.09,76
552.00,9.09,80
552.00,9.09,81
552.00,9.09,75
552.00,9.09,63
552.00,9.09,53
552.00,9.09,44
552.00,9.09,30
552.00,9.09,12
552.00,9.09,-4
552.00,9.09,-13
552.00,9.09,-14
552.00,9.09,-9
552.00,9.09,6
552.00,9.09,38
552.00,9.09,76
552.00,9.09,103
552.00,9.09,109
552.00,9.09,100
552.00,9.09,91
552.00,9.09,90
552.00,9.09,111
552.00,9.09,164
552.00,9.09,224
552.00,9.09,235
552.00,9.09,163
552.00,9.09,31
552.00,9.09,-108
552.00,9.09,-208
552.00,9.09,-255
552.00,9.09,-248
552.00,9.09,-193
552.00,9.09,-105
552.00,9.09,-4
552.00,9.08,95
552.00,9.08,185
552.00,9.08,253
552.00,9.08,287
552.00,9.08,281
552.00,9.08,241
552.00,9.08,176
552.00,9.08,100
552.00,9.08,25
552.00,9.08,-36
552.00,9.08,-71
552.00,9.08,-78
552.00,9.08,-64
552.00,9.08,-36
552.00,9.08,0
552.00,9.08,42
552.00,9.10,81
552.00,9.10,111
552.00,9.10,130
552.00,9.10,138
552.00,9.10,133
